date,state_name,state_code,region,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy
2024-02-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-02-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-03-31,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-04-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-05-31,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-06-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-07-31,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-08-31,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-09-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-10-31,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-11-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2024-12-31,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-07,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-08,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-09,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-10,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-11,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-12,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-13,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-14,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-15,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-16,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-17,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-18,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-19,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-20,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-21,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-22,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-23,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-24,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-25,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-26,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-27,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-28,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-29,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-30,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-01-31,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-02-01,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-02-02,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-02-03,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-02-04,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-02-05,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
2025-02-06,Sikkim,11,Eastern Region,0.0,0.0,0.0,0.0
